DATE,TOURS_wind_speed,TOURS_humidity,TOURS_pressure,TOURS_global_radiation,TOURS_precipitation,TOURS_temp_min,TOURS_temp_max,TOURS_temp_mean
20050216,5.9,0.63,1.0242,0.95,0.0,0.0,3.2,1.6
20050217,2.4,0.72,1.0268,0.51,0.0,-0.3,2.4,1.1
20050218,2.6,0.85,1.0233,0.32,0.14,0.5,4.5,2.5
20050219,4.1,0.78,1.0168,0.78,0.02,2.3,7.4,4.8
20050220,3.8,0.8,1.0138,0.86,0.0,-1.4,5.0,1.8
20050221,2.4,0.84,1.0087,1.03,0.0,-0.6,5.1,2.2
20050222,3.6,0.89,1.0078,0.58,0.0,-2.5,1.9,-0.3
20050223,2.2,0.82,1.0117,1.05,0.0,-4.7,1.8,-1.4
20050224,1.6,0.83,1.0126,0.91,0.02,-4.8,2.9,-1.0
20050225,4.9,0.78,1.0122,1.3,0.0,-1.7,4.5,1.4
20050226,4.1,0.74,1.0147,1.46,0.04,-3.8,3.7,0.0
20050227,6.9,0.69,1.0176,1.28,0.0,-2.3,1.5,-0.4
20050228,5.1,0.56,1.0223,1.72,0.0,-5.8,-0.9,-3.4
20050301,2.1,0.54,1.0124,1.67,0.0,-10.3,2.8,-3.8
20050302,3.8,0.71,1.0032,0.79,0.82,-4.5,5.0,0.2
20050303,4.0,0.92,1.0056,0.5,0.02,-1.0,0.8,-0.1
20050304,4.1,0.8,1.0165,1.42,0.06,-3.3,3.1,-0.1
20050305,3.8,0.88,1.0105,1.15,0.0,-0.3,5.3,2.5
20050306,4.6,0.76,1.0231,1.03,0.0,-2.7,1.0,-0.8
20050307,3.2,0.72,1.0293,1.55,0.0,-4.8,6.6,0.9
20050308,2.2,0.78,1.031,0.59,0.0,1.3,7.5,4.4
20050309,1.9,0.79,1.0327,0.55,0.0,3.0,7.2,5.1
20050310,1.8,0.74,1.0291,0.64,0.0,2.9,7.0,5.0
20050311,3.9,0.71,1.0214,1.66,0.0,1.4,10.5,6.0
20050312,4.5,0.72,1.0128,0.79,0.0,4.8,9.2,7.0
20050313,1.2,0.66,1.0139,1.95,0.0,-3.4,9.8,3.2
20050314,1.2,0.69,1.0156,1.53,0.0,-1.9,11.8,5.0
20050315,2.8,0.69,1.0225,1.9,0.0,0.6,18.8,9.7
20050316,3.8,0.63,1.0252,1.89,0.0,5.6,23.2,14.4
20050317,2.1,0.89,1.031,1.32,0.0,8.6,17.9,13.2
20050318,2.6,0.86,1.0285,1.98,0.0,3.9,19.7,11.8
20050319,3.6,0.75,1.0216,2.08,0.0,6.5,22.1,14.3
20050320,3.6,0.73,1.015,2.08,0.0,6.8,23.4,15.1
20050321,2.9,0.73,1.0076,0.94,0.12,8.3,19.7,14.0
20050322,3.8,0.8,1.0117,0.89,0.06,11.8,17.2,14.5
20050323,4.2,0.75,1.0132,2.14,0.16,4.9,21.3,13.1
20050324,2.1,0.9,1.0162,0.93,1.18,10.4,17.9,14.2
20050325,3.2,0.78,1.0141,2.03,0.0,4.2,18.3,11.2
20050326,3.4,0.8,1.0048,1.54,0.48,10.0,18.4,14.2
20050327,3.8,0.89,1.0061,0.79,0.14,10.7,15.1,12.9
20050328,3.6,0.86,1.0124,0.9,0.2,9.3,14.9,12.1
20050329,5.0,0.86,1.0111,0.67,0.34,9.6,15.2,12.4
20050330,3.2,0.81,1.0164,1.35,0.0,9.5,15.9,12.7
20050331,2.5,0.79,1.0233,1.83,0.0,6.8,14.2,10.5
20050401,4.0,0.76,1.0201,2.31,0.0,4.3,18.8,11.5
20050402,3.4,0.65,1.017,1.59,0.0,6.2,18.4,12.3
20050403,3.2,0.65,1.021,1.92,0.0,6.3,17.6,12.0
20050404,3.1,0.73,1.0229,1.7,1.22,10.3,18.3,14.3
20050405,2.0,0.8,1.0271,1.79,0.0,6.1,14.5,10.3
20050406,4.2,0.85,1.0169,0.89,0.1,5.7,16.9,11.3
20050407,5.1,0.79,1.0087,1.43,0.0,7.7,13.1,10.4
20050408,4.6,0.86,1.0106,1.21,0.08,3.1,8.3,5.7
20050409,5.6,0.68,1.0252,2.17,0.0,-0.1,8.9,4.4
20050410,3.2,0.8,1.028,1.21,0.02,2.0,12.6,7.3
20050411,4.4,0.72,1.0263,2.6,0.0,2.9,16.5,9.7
20050412,2.8,0.74,1.0222,1.58,0.0,5.6,15.3,10.4
20050413,2.8,0.78,1.0126,1.45,0.1,2.6,15.8,9.2
20050414,3.8,0.93,1.0043,0.58,0.8,7.8,10.7,9.2
20050415,2.2,0.81,1.0049,1.77,0.0,4.8,12.7,8.8
20050416,5.0,0.73,1.0076,2.23,0.02,3.1,13.3,8.2
20050417,4.0,0.78,1.0056,2.7,0.22,1.7,15.3,8.5
20050418,4.1,0.82,1.0018,1.56,0.46,9.4,14.0,11.7
20050419,3.8,0.85,1.0059,1.52,0.4,5.5,12.3,8.9
20050420,1.5,0.8,1.0131,1.53,0.0,3.1,13.5,8.3
20050421,2.4,0.77,1.0161,2.55,0.0,1.4,16.4,8.9
20050422,2.8,0.74,1.0116,1.99,0.14,3.2,17.0,10.1
20050423,2.5,0.77,1.0087,1.66,0.24,10.7,18.1,14.4
20050424,2.2,0.85,1.0066,1.35,0.04,11.7,16.6,14.2
20050425,3.4,0.82,1.0114,1.6,0.02,7.6,16.9,12.2
20050426,3.6,0.9,1.0151,0.69,0.4,8.9,15.3,12.1
20050427,2.8,0.73,1.0196,2.61,0.0,8.4,17.3,12.8
20050428,1.8,0.71,1.0189,1.88,0.0,9.8,22.1,16.0
20050429,2.0,0.82,1.0197,2.61,0.02,10.8,23.4,17.1
20050430,2.9,0.64,1.0114,2.81,0.0,11.9,29.2,20.6
20050501,3.4,0.64,1.0091,2.33,0.0,14.1,24.6,19.4
20050502,3.2,0.7,1.0117,2.92,0.64,13.8,24.7,19.2
20050503,5.4,0.8,1.0165,1.91,0.12,10.0,18.8,14.4
20050504,3.9,0.87,1.0189,1.42,0.46,10.6,16.1,13.4
20050505,4.0,0.71,1.0223,2.8,0.0,9.4,16.3,12.8
20050506,3.8,0.81,1.0216,1.66,0.0,7.5,16.7,12.1
20050507,4.5,0.77,1.017,1.14,0.0,7.2,15.7,11.4
20050508,2.8,0.68,1.0157,3.05,0.0,2.2,16.2,9.2
20050509,2.5,0.65,1.0149,2.5,0.0,4.2,15.2,9.7
20050510,5.8,0.63,1.0175,3.2,0.0,5.6,15.2,10.4
20050511,6.4,0.67,1.019,3.21,0.0,4.5,16.6,10.6
20050512,4.2,0.76,1.0123,1.82,0.48,4.7,17.0,10.8
20050513,1.9,0.9,1.011,1.41,0.66,11.7,19.3,15.5
20050514,4.4,0.81,1.0143,2.16,0.0,12.3,19.3,15.8
20050515,1.8,0.83,1.0157,2.0,0.12,7.5,18.7,13.1
20050516,2.4,0.83,1.0138,1.83,0.0,9.4,17.8,13.6
20050517,3.2,0.81,1.017,1.57,0.0,6.4,14.9,10.6
20050518,2.2,0.69,1.0221,2.27,0.0,4.2,16.6,10.4
20050519,3.2,0.73,1.0207,2.66,0.0,8.0,19.8,13.9
20050520,3.6,0.71,1.0161,2.73,0.04,10.2,22.9,16.6
20050521,4.8,0.78,1.014,1.72,0.22,12.0,18.8,15.4
20050522,4.8,0.76,1.0133,2.46,0.02,9.1,18.7,13.9
20050523,4.0,0.72,1.0209,2.35,0.04,7.6,18.5,13.0
20050524,2.7,0.64,1.0235,3.19,0.0,6.8,22.2,14.5
20050525,3.2,0.59,1.0214,3.15,0.0,8.5,27.7,18.1
20050526,2.6,0.6,1.0168,2.94,0.0,12.0,30.6,21.3
20050527,3.4,0.53,1.012,3.26,0.0,15.2,31.8,23.5
20050528,3.4,0.68,1.0183,3.01,0.0,14.0,24.3,19.2
20050529,3.8,0.86,1.0179,0.73,0.18,12.4,16.9,14.6
20050530,4.2,0.72,1.0248,2.86,0.0,11.4,18.9,15.2
20050531,1.9,0.67,1.0257,2.42,0.0,6.5,21.4,14.0
20050601,1.5,0.68,1.0219,2.91,0.0,9.5,22.8,16.2
20050602,2.3,0.62,1.0153,3.36,0.0,10.8,26.9,18.8
20050603,5.1,0.73,1.0121,1.6,0.0,12.3,22.6,17.4
20050604,4.1,0.7,1.0198,2.09,0.0,9.3,19.6,14.4
20050605,3.1,0.73,1.022,2.15,0.0,6.7,18.8,12.8
20050606,3.7,0.91,1.0223,1.14,0.66,12.8,19.8,16.3
20050607,4.8,0.71,1.0317,3.32,0.0,8.0,17.9,13.0
20050608,5.8,0.6,1.0318,3.53,0.0,6.7,20.5,13.6
20050609,4.6,0.6,1.0265,3.48,0.0,8.5,21.1,14.8
20050610,4.2,0.57,1.0198,3.44,0.0,9.6,22.5,16.0
20050611,5.3,0.7,1.014,3.2,0.0,10.3,21.1,15.7
20050612,3.3,0.57,1.0098,3.55,0.0,6.9,22.6,14.8
20050613,2.1,0.6,1.0079,3.38,0.0,8.1,24.3,16.2
20050614,3.2,0.54,1.0132,3.46,0.0,10.7,24.6,17.6
20050615,4.0,0.82,1.0201,1.17,0.1,9.5,17.8,13.6
20050616,2.3,0.72,1.025,2.79,0.0,14.4,26.7,20.6
20050617,3.4,0.73,1.0268,3.2,0.0,14.6,29.5,22.0
20050618,3.7,0.66,1.0203,3.42,0.0,16.9,31.9,24.4
20050619,2.4,0.56,1.015,3.43,0.0,17.1,34.6,25.8
20050620,3.2,0.78,1.0157,2.77,0.0,18.3,28.2,23.2
20050621,2.6,0.56,1.0192,3.06,0.0,16.0,30.1,23.0
20050622,3.1,0.56,1.0198,3.19,0.0,14.4,32.7,23.6
20050623,3.7,0.66,1.0152,2.41,0.5,20.6,35.6,28.1
20050624,2.8,0.67,1.0135,3.0,0.0,16.3,31.6,24.0
20050625,2.6,0.73,1.0163,2.27,0.0,17.7,29.3,23.5
20050626,3.8,0.68,1.0182,2.58,0.0,20.3,32.2,26.2
20050627,3.5,0.66,1.0155,2.15,0.04,20.6,34.8,27.7
20050628,3.1,0.59,1.0115,2.26,0.22,20.8,34.8,27.8
20050629,4.0,0.7,1.0109,2.44,0.0,16.0,25.9,21.0
20050630,5.2,0.83,1.0124,1.53,0.22,15.8,22.9,19.4
20050701,4.4,0.76,1.0203,1.73,0.0,11.5,22.6,17.0
20050702,2.6,0.75,1.021,2.03,0.0,17.2,27.5,22.4
20050703,1.8,0.63,1.0139,3.01,1.76,14.5,32.3,23.4
20050704,5.1,0.76,1.0133,2.37,0.0,12.6,21.9,17.2
20050705,4.0,0.78,1.0155,2.32,0.28,8.5,21.7,15.1
20050706,5.2,0.74,1.0142,1.65,0.0,13.9,20.3,17.1
20050707,4.4,0.71,1.0168,1.77,0.0,11.9,21.5,16.7
20050708,2.4,0.84,1.0185,1.39,0.56,11.7,22.0,16.8
20050709,3.5,0.83,1.0197,1.42,0.6,12.9,20.8,16.8
20050710,4.1,0.7,1.0245,3.02,0.0,12.5,25.1,18.8
20050711,4.5,0.59,1.0256,2.91,0.0,16.6,30.8,23.7
20050712,4.2,0.66,1.0246,2.87,0.0,16.8,28.2,22.5
20050713,3.5,0.6,1.0215,2.95,0.0,17.6,30.8,24.2
20050714,2.2,0.55,1.0178,2.96,0.0,17.2,32.2,24.7
20050715,2.1,0.49,1.0146,2.94,0.0,16.3,35.7,26.0
20050716,1.9,0.52,1.0158,3.17,0.0,17.5,32.6,25.0
20050717,3.5,0.64,1.0132,2.71,0.54,16.4,33.4,24.9
20050718,4.9,0.74,1.0132,1.44,0.0,18.3,25.8,22.0
20050719,4.4,0.64,1.0224,2.01,0.0,15.2,23.3,19.2
20050720,3.5,0.72,1.0257,1.57,0.0,11.7,24.2,18.0
20050721,3.0,0.74,1.0213,1.82,0.0,12.9,24.3,18.6
20050722,1.8,0.66,1.0152,2.22,0.0,13.6,26.6,20.1
20050723,2.1,0.79,1.0104,1.42,0.12,14.7,23.2,19.0
20050724,4.9,0.82,1.007,1.11,0.38,16.2,24.7,20.4
20050725,5.4,0.7,1.009,1.72,0.0,16.7,25.6,21.2
20050726,2.2,0.68,1.0105,2.31,0.0,16.6,28.8,22.7
20050727,2.9,0.75,1.0075,2.12,0.18,17.7,30.7,24.2
20050728,2.0,0.73,1.0101,1.9,0.12,17.9,29.0,23.4
20050729,3.6,0.76,1.0141,1.44,0.18,16.9,23.1,20.0
20050730,4.0,0.72,1.0165,2.49,0.0,12.8,23.8,18.3
20050731,3.3,0.68,1.0171,1.87,0.0,12.8,22.7,17.8
20050801,1.8,0.66,1.0179,1.55,0.0,14.7,22.7,18.7
20050802,2.5,0.66,1.0206,2.26,0.0,11.4,24.9,18.2
20050803,3.6,0.66,1.0247,2.8,0.0,12.5,25.9,19.2
20050804,2.2,0.62,1.0266,2.86,0.0,10.4,24.9,17.6
20050805,3.6,0.64,1.022,2.63,0.0,12.1,29.1,20.6
20050806,2.2,0.61,1.0205,2.6,0.0,11.2,25.5,18.4
20050807,2.8,0.63,1.0173,1.55,0.0,15.8,23.2,19.5
20050808,4.6,0.53,1.0185,3.08,0.0,9.1,23.1,16.1
20050809,4.6,0.56,1.0148,3.0,0.0,10.8,26.0,18.4
20050810,4.9,0.47,1.0138,2.92,0.0,12.5,28.6,20.6
20050811,2.8,0.54,1.0159,2.96,0.0,13.3,28.0,20.6
20050812,3.2,0.59,1.0167,2.6,0.0,14.0,25.9,20.0
20050813,2.8,0.59,1.0195,2.71,0.0,13.1,25.7,19.4
20050814,5.4,0.6,1.0195,2.63,0.0,16.1,25.2,20.7
20050815,3.4,0.63,1.0228,2.4,0.0,10.3,23.9,17.1
20050816,4.5,0.6,1.0186,2.78,0.0,10.5,25.4,18.0
20050817,4.0,0.56,1.0137,2.81,0.0,13.2,29.3,21.2
20050818,3.8,0.54,1.012,2.43,0.0,13.9,31.3,22.6
20050819,4.9,0.66,1.0175,1.68,0.18,17.4,24.7,21.0
20050820,2.6,0.8,1.0211,2.01,0.06,10.5,21.4,16.0
20050821,3.8,0.69,1.022,1.26,0.0,11.9,21.4,16.6
20050822,3.5,0.75,1.0191,2.25,0.48,10.3,24.8,17.6
20050823,3.5,0.77,1.019,1.34,0.02,14.2,22.2,18.2
20050824,4.0,0.62,1.0143,2.24,0.5,8.2,25.0,16.6
20050825,3.9,0.8,1.0109,1.44,1.12,15.2,22.7,19.0
20050826,1.9,0.68,1.0192,2.26,0.0,9.7,22.7,16.2
20050827,1.8,0.61,1.0176,1.62,0.0,12.1,23.8,18.0
20050828,3.1,0.59,1.0211,2.62,0.0,10.7,26.0,18.4
20050829,2.6,0.55,1.0218,2.62,0.0,12.0,29.2,20.6
20050830,3.6,0.56,1.0191,2.54,0.0,15.6,32.2,23.9
20050831,4.5,0.61,1.0126,2.38,0.0,17.5,33.6,25.6
20050901,2.7,0.74,1.0183,1.19,0.0,17.5,24.0,20.8
20050902,3.0,0.67,1.0229,2.01,0.0,12.1,27.8,20.0
20050903,4.0,0.62,1.0218,2.32,0.0,16.1,31.8,24.0
20050904,3.8,0.64,1.0176,2.11,0.0,16.5,34.5,25.5
20050905,2.0,0.85,1.0141,0.75,0.0,16.9,22.0,19.4
20050906,2.7,0.76,1.0095,1.99,0.0,15.1,25.5,20.3
20050907,3.0,0.71,1.0125,2.1,0.0,11.8,27.0,19.4
20050908,1.6,0.65,1.0117,1.91,0.0,13.1,28.5,20.8
20050909,2.4,0.73,1.0097,1.21,0.18,16.0,25.3,20.6
20050910,2.9,0.8,1.011,1.4,0.32,14.5,23.6,19.0
20050911,2.0,0.71,1.0128,1.63,0.3,9.9,22.7,16.3
20050912,3.2,0.85,1.0182,0.56,0.0,16.4,19.8,18.1
20050913,1.8,0.76,1.0244,1.09,0.0,14.7,23.1,18.9
20050914,1.7,0.72,1.0256,2.01,0.0,11.2,25.6,18.4
20050915,3.1,0.76,1.0194,1.96,0.04,11.9,26.7,19.3
20050916,4.6,0.81,1.0128,0.89,0.1,14.6,20.3,17.4
20050917,5.2,0.65,1.0225,1.76,0.0,7.0,17.4,12.2
20050918,3.8,0.6,1.0252,2.16,0.0,6.7,18.8,12.8
20050919,2.7,0.56,1.0245,2.19,0.0,4.6,20.6,12.6
20050920,1.8,0.65,1.0247,1.95,0.0,4.5,21.4,13.0
20050921,3.2,0.64,1.0207,2.02,0.0,9.0,23.2,16.1
20050922,1.9,0.61,1.0179,2.04,0.0,5.6,24.9,15.2
20050923,2.6,0.62,1.016,1.68,0.02,9.8,25.1,17.4
20050924,1.9,0.86,1.0166,0.85,0.0,14.5,22.9,18.7
20050925,1.9,0.82,1.0152,1.11,0.04,14.2,21.3,17.8
20050926,2.5,0.74,1.0212,1.71,0.0,7.9,22.6,15.2
20050927,3.3,0.79,1.0207,1.32,0.22,10.5,23.7,17.1
20050928,2.6,0.75,1.0236,1.13,0.1,12.2,18.4,15.3
20050929,3.9,0.71,1.0239,1.58,0.2,12.3,20.1,16.2
20050930,3.1,0.74,1.0239,0.8,0.36,9.5,19.9,14.7
20051001,4.5,0.8,1.0192,1.03,0.18,12.5,18.6,15.6
20051002,3.4,0.82,1.0242,1.27,0.16,7.4,15.8,11.6
20051003,3.1,0.76,1.028,1.23,0.0,7.4,17.1,12.2
20051004,4.2,0.73,1.0248,1.32,0.0,6.4,18.4,12.4
20051005,2.5,0.83,1.0228,0.33,0.0,12.6,15.7,14.2
20051006,1.6,0.87,1.0218,0.66,0.0,13.8,19.4,16.6
20051007,2.1,0.84,1.0181,1.01,0.02,13.5,19.4,16.4
20051008,2.6,0.74,1.0176,1.59,0.02,7.7,23.8,15.8
20051009,1.8,0.72,1.0204,1.57,0.0,8.4,24.6,16.5
20051010,2.8,0.67,1.016,1.44,0.0,8.7,25.1,16.9
20051011,3.8,0.66,1.0124,1.13,0.0,14.7,24.4,19.6
20051012,2.7,0.7,1.0115,0.89,0.0,15.7,23.9,19.8
20051013,2.3,0.78,1.0168,0.48,0.02,15.7,18.7,17.2
20051014,4.0,0.69,1.0216,1.4,0.0,13.9,24.6,19.2
20051015,3.9,0.75,1.0211,0.91,0.2,10.5,21.9,16.2
20051016,2.8,0.8,1.0201,1.07,0.0,14.3,21.0,17.6
20051017,3.5,0.76,1.017,1.23,0.0,7.7,22.9,15.3
20051018,3.2,0.89,1.0121,0.35,0.82,12.4,19.0,15.7
20051019,3.6,0.88,1.0123,0.55,0.6,12.8,17.1,15.0
20051020,2.1,0.91,1.0107,0.31,0.16,12.1,15.5,13.8
20051021,5.1,0.91,1.0042,0.47,0.36,13.8,18.3,16.0
20051022,5.6,0.84,1.0062,0.81,0.18,14.0,19.1,16.6
20051023,1.8,0.83,1.0174,1.01,0.0,9.9,18.6,14.2
20051024,4.6,0.85,1.0179,0.55,0.0,10.2,17.9,14.0
20051025,6.0,0.8,1.0148,0.75,0.04,13.5,21.3,17.4
20051026,3.7,0.73,1.0166,1.12,0.0,15.5,24.0,19.8
20051027,4.5,0.68,1.0122,1.22,0.0,11.3,25.0,18.2
20051028,2.9,0.78,1.0122,0.38,0.32,17.2,20.5,18.8
20051029,3.5,0.79,1.0121,0.77,0.0,15.1,22.7,18.9
20051030,3.8,0.74,1.0096,0.86,0.68,14.3,24.5,19.4
20051031,4.1,0.89,1.0096,0.47,0.7,14.4,17.2,15.8
20051101,4.7,0.79,1.0163,1.0,0.3,10.5,17.2,13.8
20051102,5.2,0.77,1.0131,0.28,0.12,11.9,17.8,14.8
20051103,5.1,0.79,1.0137,0.69,0.4,13.1,19.1,16.1
20051104,3.0,0.88,1.0186,0.51,0.12,10.1,14.5,12.3
20051105,2.9,0.82,1.0273,0.9,0.02,4.6,15.3,10.0
20051106,3.8,0.81,1.0241,0.92,0.26,5.0,14.9,10.0
20051107,3.6,0.93,1.0235,0.24,0.02,10.5,13.3,11.9
20051108,3.3,0.76,1.0168,1.02,0.24,7.1,17.4,12.2
20051109,3.0,0.87,1.0262,0.54,0.18,8.6,12.8,10.7
20051110,1.8,0.84,1.0368,0.94,0.02,0.7,12.9,6.8
20051111,2.7,0.87,1.0284,0.7,0.02,2.6,12.2,7.4
20051112,2.0,0.92,1.0151,0.17,0.22,4.3,7.8,6.0
20051113,5.7,0.92,1.0192,0.21,0.08,7.1,10.3,8.7
20051114,4.6,0.9,1.0223,0.26,0.0,5.8,8.7,7.2
20051115,2.2,0.88,1.0135,0.39,0.12,5.8,8.8,7.3
20051116,2.3,0.9,1.0097,0.32,0.02,6.6,10.2,8.4
20051117,1.4,0.82,1.0176,0.87,0.0,0.7,9.7,5.2
20051118,2.9,0.85,1.0229,0.88,0.02,-2.1,6.9,2.4
20051119,5.2,0.92,1.0284,0.84,0.0,-0.7,5.9,2.6
20051120,4.5,0.9,1.0311,0.79,0.0,-1.1,4.7,1.8
20051121,4.6,0.89,1.0306,0.86,0.02,-3.0,5.7,1.3
20051122,6.8,0.75,1.0311,0.87,0.0,1.7,6.3,4.0
20051123,5.8,0.75,1.031,0.85,0.0,-0.6,5.4,2.4
20051124,3.5,0.93,1.0177,0.22,0.48,-3.0,7.2,2.1
20051125,3.1,0.88,0.9976,0.63,0.04,0.6,4.9,2.8
20051126,3.1,0.94,0.996,0.29,0.04,-3.2,2.4,-0.4
20051127,3.8,0.93,1.0002,0.47,0.04,1.0,5.2,3.1
20051128,3.0,0.94,1.0014,0.28,0.26,1.4,5.8,3.6
20051129,3.0,0.94,1.0072,0.15,0.02,1.1,3.6,2.4
20051130,2.7,0.98,1.0142,0.26,0.02,-2.8,1.7,-0.5
20051201,4.9,0.87,1.0024,0.37,0.02,-0.3,9.3,4.5
20051202,8.9,0.79,0.99,0.32,0.24,4.7,11.0,7.8
20051203,7.3,0.88,0.9986,0.42,0.98,6.1,11.0,8.6
20051204,5.6,0.91,0.9982,0.25,1.14,7.5,10.5,9.0
20051205,3.1,0.91,1.004,0.6,0.02,3.4,9.2,6.3
20051206,3.2,0.9,1.0092,0.63,0.16,1.4,7.7,4.5
20051207,2.9,0.94,1.0175,0.35,0.74,2.5,7.9,5.2
20051208,4.8,0.9,1.0183,0.32,0.02,5.5,8.3,6.9
20051209,4.0,0.86,1.0351,0.19,0.0,0.3,4.0,2.2
20051210,4.1,0.82,1.0379,0.68,0.0,0.3,5.3,2.8
20051211,4.4,0.7,1.0351,0.69,0.0,-1.7,4.2,1.2
20051212,4.5,0.84,1.0312,0.52,0.0,-1.8,7.1,2.6
20051213,6.5,0.75,1.0332,0.66,0.0,3.2,6.0,4.6
20051214,2.3,0.82,1.0295,0.18,0.02,4.2,6.4,5.3
20051215,2.2,0.91,1.0269,0.14,0.0,1.2,7.3,4.2
20051216,5.2,0.88,1.0178,0.09,0.22,5.5,9.8,7.6
20051217,3.2,0.72,1.0216,0.55,0.0,1.6,6.2,3.9
20051218,1.8,0.82,1.0265,0.67,0.02,-4.2,4.9,0.4
20051219,2.3,0.8,1.0278,0.18,0.0,-1.5,4.4,1.4
20051220,2.2,0.98,1.0326,0.18,0.02,-0.6,0.9,0.1
20051221,2.8,0.98,1.0349,0.16,0.0,-1.5,0.1,-0.7
20051222,1.1,0.91,1.0341,0.66,0.02,-2.4,4.2,0.9
20051223,2.0,0.97,1.0301,0.34,0.02,-3.0,2.1,-0.5
20051224,2.3,0.94,1.0256,0.71,0.02,-3.5,5.2,0.8
20051225,3.0,0.93,1.0218,0.22,0.02,-1.7,6.3,2.3
20051226,2.8,0.9,1.0159,0.5,0.0,-0.9,4.1,1.6
20051227,2.5,0.86,1.0105,0.56,0.0,-2.7,2.4,-0.1
20051228,2.2,0.91,1.015,0.39,0.0,-6.1,-0.5,-3.3
20051229,2.2,0.93,1.0186,0.24,0.0,-7.8,-1.8,-4.8
20051230,4.8,0.9,1.009,0.08,1.24,-3.2,10.4,3.6
20051231,6.3,0.88,1.005,0.38,0.34,5.6,10.0,7.8
20060101,5.4,0.91,1.0078,0.27,0.18,3.0,8.4,5.7
20060102,2.3,0.87,1.0235,0.48,0.0,4.4,7.8,6.1
20060103,0.9,0.91,1.0301,0.25,0.24,3.3,7.1,5.2
20060104,3.0,0.93,1.0244,0.17,0.1,2.2,4.7,3.4
20060105,3.4,0.88,1.0161,0.18,0.0,-0.3,1.1,0.4
20060106,4.0,0.91,1.0162,0.22,0.0,-0.2,2.3,1.0
20060107,3.2,0.96,1.0205,0.18,0.58,-0.3,4.9,2.3
20060108,3.2,0.98,1.0201,0.12,1.46,1.7,6.8,4.2
20060109,1.7,0.96,1.0254,0.17,0.02,3.8,7.2,5.5
20060110,2.1,0.96,1.0299,0.23,0.0,2.1,4.0,3.0
20060111,3.4,0.98,1.0293,0.17,0.42,1.3,4.7,3.0
20060112,2.1,0.96,1.0287,0.23,0.0,4.3,7.0,5.6
20060113,3.2,0.88,1.0246,0.58,0.0,3.2,10.4,6.8
20060114,3.0,0.83,1.0241,0.66,0.0,0.8,9.2,5.0
20060115,3.7,0.83,1.0181,0.52,0.0,1.2,8.1,4.6
20060116,3.7,0.86,1.0157,0.34,0.08,2.7,9.1,5.9
20060117,5.8,0.95,1.0101,0.12,1.12,6.8,10.5,8.6
20060118,3.4,0.94,1.0185,0.23,0.16,5.4,11.4,8.4
20060119,1.3,0.93,1.0236,0.26,0.0,8.4,11.1,9.8
20060120,3.5,0.87,1.0244,0.34,0.06,8.2,11.3,9.8
20060121,1.9,0.94,1.0293,0.6,0.0,0.7,8.2,4.4
20060122,3.5,0.87,1.0334,0.31,0.0,0.9,4.1,2.5
20060123,4.8,0.82,1.032,0.65,0.0,0.9,3.9,2.4
20060124,3.6,0.8,1.0275,0.91,0.0,-3.5,3.1,-0.2
20060125,2.3,0.85,1.0226,0.83,0.0,-4.1,3.2,-0.4
20060126,5.5,0.79,1.0185,0.28,0.0,-2.1,2.2,0.1
20060127,5.0,0.79,1.0192,0.37,0.0,-2.9,-1.6,-2.2
20060128,5.4,0.87,1.0159,0.21,0.72,-4.0,1.3,-1.4
20060129,6.1,0.77,1.0211,0.76,0.0,0.0,2.6,1.3
20060130,4.0,0.7,1.024,0.96,0.0,-1.2,3.6,1.2
20060131,2.2,0.81,1.0236,0.93,0.0,-1.8,4.7,1.4
20060201,1.0,0.98,1.0238,0.28,0.0,-2.5,0.3,-1.1
20060202,2.6,0.98,1.0209,0.19,0.0,-2.7,-0.6,-1.6
20060203,5.4,0.91,1.0204,0.23,0.0,-3.3,-1.6,-2.4
20060204,4.4,0.85,1.0257,0.39,0.0,-3.4,2.1,-0.7
20060205,2.8,0.89,1.0308,0.33,0.0,0.5,4.8,2.6
20060206,1.9,0.91,1.0312,0.35,0.0,2.4,7.2,4.8
20060207,2.1,0.88,1.0273,0.17,0.0,3.4,6.4,4.9
20060208,4.1,0.87,1.0161,0.27,0.1,4.3,7.9,6.1
20060209,2.4,0.83,1.0182,0.72,0.0,0.1,8.0,4.0
20060210,2.1,0.8,1.0238,1.11,0.0,-3.5,5.9,1.2
20060211,2.6,0.78,1.0271,1.13,0.0,-2.2,6.1,2.0
20060212,1.1,0.76,1.0277,0.56,0.02,-3.0,4.9,1.0
20060213,2.4,0.78,1.0227,0.74,0.0,1.2,9.5,5.4
20060214,3.2,0.92,1.019,0.41,0.36,-0.5,9.9,4.7
20060215,8.1,0.93,1.0041,0.21,1.72,5.6,11.9,8.8
20060216,6.5,0.86,0.9961,0.44,0.56,6.9,10.4,8.6
20060217,6.0,0.84,0.9967,0.87,0.32,4.4,9.8,7.1
20060218,6.2,0.82,0.9965,0.76,0.62,4.5,10.4,7.4
20060219,2.6,0.86,0.9937,0.53,0.1,5.8,9.1,7.4
20060220,3.1,0.89,1.0035,0.6,0.08,4.5,9.5,7.0
20060221,3.6,0.89,1.0125,0.2,0.0,1.8,3.1,2.4
20060222,4.2,0.88,1.0185,0.44,0.0,2.5,6.1,4.3
20060223,3.0,0.8,1.0195,0.26,0.0,0.7,2.9,1.8
20060224,2.9,0.8,1.0125,0.64,0.0,-1.2,4.3,1.6
