DATE,MALMO_wind_speed,MALMO_precipitation,MALMO_temp_min,MALMO_temp_max,MALMO_temp_mean
20071030,2.1,0.0,5.7,11.1,9.1
20071031,3.0,0.0,6.5,10.7,8.9
20071101,3.8,0.0,10.2,13.0,12.0
20071102,1.0,0.02,6.1,12.5,8.2
20071103,5.2,0.0,5.4,12.1,10.2
20071104,1.3,0.0,5.4,10.1,6.5
20071105,2.7,1.28,-1.1,10.2,5.9
20071106,5.0,0.29,6.0,10.0,7.8
20071107,6.0,0.0,4.6,9.9,8.2
20071108,3.8,0.1,5.7,9.3,7.8
20071109,6.8,0.77,4.8,9.4,6.1
20071110,3.1,0.14,0.0,5.8,2.7
20071111,1.9,0.0,-1.3,5.8,1.6
20071112,2.3,0.0,-1.4,3.9,1.1
20071113,2.7,0.0,0.8,3.4,1.7
20071114,2.2,0.0,-0.9,2.6,0.0
20071115,1.4,0.0,-4.1,2.7,-0.1
20071116,2.2,0.0,2.5,7.1,4.9
20071117,1.4,0.01,4.8,8.3,7.2
20071118,1.0,0.01,6.4,8.1,7.0
20071119,4.0,0.0,3.6,6.5,4.3
20071120,2.8,0.0,3.7,4.8,4.2
20071121,3.2,0.0,3.4,4.7,4.1
20071122,1.8,0.0,4.1,8.4,6.8
20071123,2.0,0.05,5.3,7.7,6.5
20071124,2.5,0.43,1.0,5.5,3.0
20071125,6.1,0.23,3.3,6.8,5.0
20071126,6.0,0.0,0.6,5.5,3.4
20071127,3.5,0.0,0.5,3.8,2.2
20071128,2.0,0.15,-3.1,4.8,2.2
20071129,3.8,0.15,4.4,5.5,5.1
20071130,3.2,0.05,3.7,7.2,5.2
20071201,4.9,0.88,3.4,8.7,6.9
20071202,4.2,1.13,5.6,7.6,6.3
20071203,5.1,0.16,4.8,7.6,5.9
20071204,3.3,0.09,4.1,6.1,5.1
20071205,4.4,0.15,2.5,9.1,7.0
20071206,4.1,0.83,7.3,9.0,7.9
20071207,5.0,0.81,6.9,9.9,8.0
20071208,5.0,0.0,4.8,7.3,5.7
20071209,2.7,0.38,2.8,6.0,5.0
20071210,2.0,0.0,3.1,6.2,4.8
20071211,1.4,0.0,4.3,5.3,4.8
20071212,1.4,0.0,0.1,4.7,1.8
20071213,0.8,0.0,-2.4,2.4,1.0
20071214,1.1,0.0,1.2,4.5,3.5
20071215,0.2,0.0,-2.6,4.1,-0.1
20071216,0.8,0.0,-4.6,2.6,-0.5
20071217,0.4,0.0,0.4,3.4,1.8
20071218,0.8,0.0,-0.4,3.4,1.0
20071219,2.7,0.0,-0.6,1.7,1.0
20071220,2.5,0.0,1.3,2.9,2.3
20071221,1.0,0.0,-0.9,2.2,0.3
20071222,1.0,0.0,-1.6,0.7,-0.8
20071223,1.1,0.0,-1.3,2.7,0.9
20071224,2.4,0.0,1.7,3.1,2.5
20071225,3.9,0.0,2.4,3.4,2.9
20071226,2.9,0.0,2.4,4.9,3.8
20071227,3.9,0.18,2.7,4.6,3.7
20071228,4.4,0.0,4.3,6.6,5.9
20071229,4.5,0.0,3.9,6.5,4.9
20071230,3.3,0.0,3.4,6.3,4.7
20071231,2.4,0.0,-0.6,4.1,2.0
20080101,1.8,0.15,-1.1,2.0,0.2
20080102,3.8,0.1,-0.2,1.4,0.7
20080103,8.2,0.0,-3.9,0.8,-2.2
20080104,8.1,0.0,-2.8,-1.2,-2.2
20080105,6.2,0.66,-2.0,-0.1,-1.1
20080106,1.2,0.01,-0.9,3.0,2.1
20080107,3.0,0.61,0.4,3.7,2.4
20080108,4.2,0.03,3.0,6.0,4.7
20080109,3.3,0.07,3.2,4.7,4.1
20080110,4.5,0.2,3.1,5.2,4.4
20080111,3.0,0.27,4.9,6.6,6.1
20080112,4.0,0.01,5.0,7.0,5.8
20080113,3.7,0.0,3.3,6.0,4.2
20080114,3.1,0.0,1.2,4.6,2.6
20080115,4.6,0.5,3.2,6.1,5.1
20080116,5.0,0.0,5.2,7.1,6.5
20080117,2.7,0.24,3.5,7.3,4.7
20080118,4.1,0.64,4.4,6.2,5.4
20080119,5.6,0.0,5.3,9.3,7.4
20080120,2.9,0.05,3.5,5.5,4.3
20080121,3.7,0.0,3.6,6.3,4.5
20080122,3.6,0.0,-0.6,3.9,1.2
20080123,2.3,0.74,-1.3,3.7,1.6
20080124,4.6,0.03,3.3,7.9,6.7
20080125,6.5,0.04,3.4,7.8,5.8
20080126,8.4,0.73,4.6,8.4,6.3
20080127,4.1,0.01,3.2,6.3,4.3
20080128,1.5,0.11,-2.5,6.9,3.8
20080129,3.7,0.0,3.9,6.1,4.8
20080130,3.9,0.21,3.6,5.5,4.3
20080131,5.6,0.42,1.4,4.3,2.7
20080201,6.2,0.01,0.5,5.6,4.0
20080202,6.2,0.0,-0.3,4.7,2.5
20080203,3.8,0.0,0.5,4.6,2.7
20080204,3.6,0.0,1.2,4.7,2.6
20080205,3.3,0.39,2.2,5.1,4.2
20080206,5.1,0.0,4.1,7.6,6.1
20080207,4.8,0.0,3.5,6.6,4.8
20080208,1.6,0.0,3.7,6.2,5.3
20080209,2.1,0.0,2.8,11.0,5.9
20080210,1.8,0.0,4.2,10.1,6.0
20080211,0.9,0.0,2.6,6.1,4.5
20080212,0.7,0.0,-2.9,4.9,0.8
20080213,2.8,0.0,-1.9,4.5,3.1
20080214,2.2,0.0,-1.4,4.1,1.0
20080215,2.2,0.0,-3.2,1.4,-1.3
20080216,2.2,0.0,-7.6,1.6,-2.2
20080217,6.1,0.0,1.3,5.7,3.4
20080218,4.0,0.0,4.6,9.7,7.2
20080219,1.4,0.0,4.7,6.9,5.6
20080220,1.7,0.0,4.0,7.3,5.2
20080221,3.9,0.27,-0.1,5.2,3.4
20080222,7.9,0.01,5.1,9.2,7.9
20080223,7.0,0.01,4.6,9.2,6.2
20080224,5.5,0.02,5.5,8.0,7.3
20080225,4.6,0.0,5.0,8.6,6.4
20080226,4.3,0.3,4.5,8.0,6.3
20080227,8.0,0.02,5.6,8.5,6.6
20080228,4.9,0.0,4.0,8.9,5.5
20080229,4.0,0.71,4.2,7.2,5.4
20080301,7.2,0.3,4.0,7.8,6.1
20080302,7.5,0.0,3.4,7.5,5.5
20080303,3.8,0.29,2.8,6.6,4.0
20080304,2.2,0.11,-1.6,5.8,0.8
20080305,4.7,0.3,-2.3,4.9,1.5
20080306,6.5,0.03,2.7,9.8,6.6
20080307,2.2,0.0,3.2,7.9,5.9
20080308,2.7,0.0,2.6,9.3,5.3
20080309,3.2,0.15,4.6,7.0,5.9
20080310,4.1,0.0,5.8,10.0,7.3
20080311,4.5,0.3,5.6,10.8,7.4
20080312,4.6,0.3,4.2,8.1,5.6
20080313,6.1,1.0,4.3,6.9,5.4
20080314,3.1,0.4,3.5,6.0,4.4
20080315,2.4,0.01,3.3,7.8,4.8
20080316,0.8,0.0,-0.8,10.5,3.7
20080317,6.8,1.4,0.1,5.0,1.4
20080318,4.2,0.04,-0.3,3.3,1.4
20080319,2.8,0.1,-0.8,4.3,1.7
20080320,2.7,1.0,-4.1,4.5,0.4
20080321,4.7,0.5,1.1,3.4,2.3
20080322,4.3,0.0,-1.7,2.5,-0.6
20080323,2.1,0.0,-7.3,1.8,-2.2
20080324,3.6,0.14,-0.6,3.2,1.0
20080325,1.2,0.2,-3.5,4.0,0.2
20080326,1.7,0.0,-2.0,4.3,0.8
20080327,0.9,0.0,-5.0,5.4,0.9
20080328,4.7,0.0,-2.6,8.0,4.1
20080329,3.5,0.25,5.4,8.9,7.0
20080330,6.0,0.0,3.1,10.6,7.6
20080331,2.5,0.0,5.8,13.0,8.8
20080401,1.5,0.23,3.3,9.6,5.8
20080402,0.8,0.0,4.3,11.8,7.1
20080403,2.0,0.0,3.1,10.4,6.8
20080404,2.6,0.24,4.1,10.0,6.2
20080405,1.0,0.97,5.2,7.2,5.9
20080406,1.9,0.0,3.2,9.6,5.5
20080407,1.2,0.09,-0.2,9.6,5.2
20080408,3.6,0.54,3.7,6.7,4.7
20080409,1.9,0.0,1.8,8.6,4.9
20080410,0.8,0.0,-1.2,10.0,4.0
20080411,5.0,0.59,-1.4,10.1,4.8
20080412,1.4,0.0,2.9,10.8,6.9
20080413,2.2,0.0,2.8,13.0,8.2
20080414,1.2,0.0,4.4,11.5,7.8
20080415,1.1,0.0,-0.1,11.6,6.5
20080416,2.1,0.42,3.0,10.8,6.7
20080417,2.7,0.0,6.0,13.4,8.3
20080418,1.3,0.0,1.9,10.8,5.9
20080419,2.0,0.0,-1.6,13.2,6.5
20080420,1.3,0.0,-1.1,13.7,6.8
20080421,2.8,0.0,-1.1,13.7,7.5
20080422,4.9,0.0,2.7,13.6,8.3
20080423,1.8,0.0,-0.9,14.7,7.9
20080424,2.0,0.0,-2.3,14.1,7.4
20080425,1.3,0.0,3.5,16.0,10.2
20080426,1.9,0.0,9.3,14.0,10.2
20080427,2.4,0.0,7.7,18.2,12.9
20080428,5.8,0.0,9.1,19.3,14.6
20080429,6.8,0.0,11.4,20.3,15.5
20080430,4.4,0.27,9.1,18.0,12.4
20080501,1.2,0.63,8.6,13.2,10.7
20080502,1.7,0.0,5.2,16.1,10.9
20080503,2.2,0.0,6.4,15.9,11.4
20080504,1.7,0.0,4.1,17.9,11.3
20080505,2.2,0.0,4.6,18.1,12.3
20080506,1.0,0.0,6.3,21.0,13.9
20080507,1.3,0.0,6.0,20.4,14.1
20080508,1.2,0.0,7.0,22.6,15.7
20080509,1.0,0.0,6.9,22.2,16.0
20080510,1.2,0.0,7.0,24.1,17.2
20080511,1.4,0.0,7.2,25.0,17.7
20080512,3.6,0.0,9.1,22.4,14.7
20080513,2.8,0.0,6.6,14.9,10.3
20080514,0.8,0.0,1.6,16.3,10.3
20080515,1.0,0.0,2.0,18.5,12.1
20080516,1.6,0.0,9.2,19.9,14.7
20080517,2.2,0.0,7.3,16.0,11.8
20080518,3.1,0.0,5.7,13.3,9.6
20080519,0.8,0.46,1.6,12.6,7.9
20080520,1.2,0.0,1.5,15.3,9.9
20080521,0.6,0.0,3.3,16.6,11.1
20080522,1.1,0.0,2.1,18.7,11.9
20080523,1.3,0.0,3.6,20.7,13.2
20080524,2.4,0.0,4.7,19.8,13.0
20080525,2.8,0.0,3.3,18.4,11.6
20080526,2.9,2.59,8.0,13.6,9.1
20080527,1.0,0.0,2.9,19.3,12.1
20080528,4.5,0.0,4.0,19.1,13.1
20080529,3.5,0.0,8.6,20.9,14.6
20080530,3.6,0.0,9.3,23.1,16.9
20080531,3.0,0.0,11.1,24.5,18.1
20080601,2.6,0.0,7.8,24.6,17.3
20080602,1.7,0.0,9.2,27.3,19.7
20080603,4.3,0.0,11.4,23.1,17.4
20080604,4.0,0.0,9.1,22.6,16.3
20080605,2.3,0.0,7.0,23.8,16.4
20080606,1.6,0.0,6.0,25.6,17.0
20080607,2.0,0.0,7.3,27.5,19.2
20080608,1.4,0.0,8.2,26.7,19.2
20080609,4.3,0.0,13.8,22.9,18.6
20080610,5.3,0.0,12.4,22.3,16.8
20080611,5.3,0.13,11.5,17.5,13.5
20080612,2.8,0.06,11.1,18.4,13.7
20080613,2.3,0.0,8.4,18.0,13.6
20080614,2.8,0.0,9.0,17.7,13.7
20080615,2.0,0.25,10.5,17.6,13.8
20080616,2.2,0.67,8.4,16.8,12.9
20080617,2.3,0.0,7.7,19.4,14.5
20080618,1.6,0.0,7.5,21.6,15.9
20080619,2.8,0.09,14.3,23.9,17.4
20080620,3.8,0.06,12.7,20.8,16.7
20080621,3.9,0.0,11.0,20.9,15.2
20080622,2.2,1.1,9.2,20.2,14.8
20080623,5.6,0.0,14.6,19.1,16.0
20080624,5.1,0.0,10.9,18.7,14.6
20080625,1.0,0.0,7.4,19.3,14.4
20080626,2.4,0.02,9.6,22.5,16.4
20080627,1.5,0.16,12.2,19.4,15.4
20080628,2.0,0.05,13.0,17.5,14.7
20080629,2.9,0.02,14.1,21.6,17.1
20080630,3.8,0.0,14.2,21.6,17.3
20080701,1.8,0.0,12.2,21.6,17.0
20080702,2.1,0.0,7.7,23.3,17.5
20080703,4.2,0.0,11.8,27.5,20.2
20080704,2.0,0.0,9.5,24.8,17.8
20080705,1.2,0.0,9.8,26.2,19.4
20080706,1.7,1.0,16.5,24.2,20.1
20080707,2.2,0.0,14.5,22.2,18.7
20080708,2.2,0.47,12.9,20.2,16.0
20080709,2.5,0.0,13.8,21.0,17.3
20080710,2.7,1.03,12.8,21.9,16.9
20080711,2.0,0.06,16.4,22.2,18.9
20080712,2.2,0.0,13.6,22.6,18.1
20080713,2.5,0.0,10.7,20.9,16.8
20080714,3.7,0.0,13.1,21.3,16.9
20080715,3.7,0.0,15.7,23.5,18.9
20080716,4.2,0.0,15.9,21.2,17.9
20080717,3.4,0.06,13.8,20.3,16.4
20080718,2.2,0.05,13.3,19.6,16.1
20080719,2.1,0.3,14.8,20.6,17.1
20080720,4.0,0.0,15.3,19.9,17.2
20080721,3.0,0.0,8.6,17.8,14.2
20080722,2.5,0.0,9.2,22.8,17.0
20080723,1.1,0.0,12.3,22.3,17.4
20080724,2.0,0.0,9.1,26.5,19.1
20080725,3.3,0.0,11.2,26.7,19.9
20080726,3.0,0.0,11.7,28.3,21.0
20080727,1.8,0.0,11.5,29.9,22.0
20080728,1.7,0.0,12.0,30.1,22.2
20080729,2.9,0.0,12.2,28.3,21.2
20080730,2.0,0.0,12.0,26.2,20.3
20080731,1.2,0.0,11.3,27.8,21.2
20080801,3.7,0.02,12.7,29.2,21.7
20080802,3.2,0.02,17.6,24.0,20.6
20080803,3.0,1.28,16.0,24.9,20.2
20080804,6.3,2.39,14.7,20.7,16.5
20080805,8.6,0.11,14.1,19.5,16.4
20080806,1.5,0.0,10.1,21.9,16.2
20080807,2.7,0.01,15.6,27.6,21.4
20080808,3.5,0.46,16.5,23.4,19.2
20080809,5.0,0.57,14.7,22.2,18.2
20080810,2.5,0.26,14.2,18.2,16.2
20080811,3.0,0.09,14.5,21.8,18.5
20080812,2.6,0.4,13.3,19.4,16.1
20080813,2.8,0.8,16.0,21.6,18.1
20080814,5.0,0.14,12.9,20.0,16.5
20080815,2.2,0.0,11.8,20.4,16.3
20080816,2.2,0.0,10.9,22.8,17.3
20080817,2.0,0.14,13.4,19.6,16.0
20080818,1.4,0.06,9.9,19.8,15.3
20080819,2.0,0.02,14.2,22.2,18.2
20080820,3.0,0.34,15.4,20.2,17.6
20080821,4.7,0.2,15.7,21.1,17.9
20080822,2.7,0.7,15.8,20.9,18.2
20080823,3.2,3.35,13.9,18.3,14.6
20080824,1.4,0.01,13.4,19.4,15.9
20080825,1.2,0.01,12.1,21.1,16.6
20080826,1.7,0.3,14.8,20.2,17.3
20080827,3.2,0.49,16.5,18.2,17.0
20080828,4.5,0.27,14.6,19.2,16.1
20080829,4.0,0.0,13.9,19.8,16.5
20080830,0.5,0.0,6.9,21.0,14.4
20080831,2.5,0.0,8.6,21.6,15.2
20080901,4.6,0.03,13.5,20.0,16.9
20080902,2.5,0.02,14.1,19.7,17.4
20080903,3.5,0.03,15.4,18.8,16.2
20080904,2.2,0.0,12.1,18.7,15.7
20080905,2.0,0.7,11.7,19.5,16.0
20080906,2.5,0.05,14.7,21.6,18.2
20080907,1.3,0.1,15.7,20.5,17.6
20080908,1.5,0.0,12.2,20.0,16.5
20080909,2.0,0.0,14.5,20.2,17.1
20080910,2.0,0.09,11.2,18.5,15.4
20080911,2.0,0.0,12.1,19.4,15.0
20080912,3.8,0.0,9.7,14.6,12.0
20080913,2.5,0.0,7.1,16.4,10.7
20080914,3.0,0.0,5.1,16.7,11.1
20080915,2.7,0.0,7.2,16.2,11.4
20080916,2.7,0.0,7.3,14.7,10.5
20080917,1.1,0.0,5.1,15.8,9.4
20080918,0.6,0.0,7.4,13.3,9.8
20080919,1.0,0.03,6.7,15.5,10.0
20080920,0.6,0.0,5.8,16.8,11.5
20080921,1.7,0.0,6.6,16.8,11.1
20080922,2.2,0.05,9.3,13.5,11.4
20080923,2.7,0.0,11.2,18.6,13.8
20080924,3.3,0.0,7.6,17.1,11.4
20080925,1.0,0.0,3.0,16.4,8.8
20080926,1.3,0.0,2.9,17.6,10.3
20080927,2.5,0.0,8.7,17.8,13.5
20080928,4.7,0.0,12.0,16.1,13.5
20080929,3.4,0.0,9.6,15.0,12.2
20080930,3.5,1.14,9.7,14.7,11.5
20081001,3.2,0.62,8.6,12.6,10.3
20081002,4.3,0.05,8.8,13.9,11.2
20081003,2.0,0.49,8.9,12.1,9.9
20081004,3.5,0.19,8.1,13.0,10.0
20081005,4.0,0.75,8.0,11.2,9.3
20081006,1.3,0.0,4.3,14.9,8.3
20081007,1.9,0.0,1.8,13.4,7.5
20081008,3.2,0.0,8.1,14.5,11.2
20081009,2.9,0.0,10.9,15.2,12.7
20081010,2.4,0.0,9.8,15.3,12.6
20081011,3.2,0.0,11.4,14.9,13.1
20081012,2.4,0.0,11.6,16.1,13.2
20081013,2.4,0.11,10.6,15.6,13.4
20081014,3.0,0.0,10.7,15.2,12.5
20081015,1.8,0.67,5.2,13.0,10.6
20081016,3.9,0.36,8.7,13.1,10.6
20081017,3.5,0.0,7.3,13.3,9.6
20081018,3.5,0.82,5.9,11.2,9.4
20081019,5.6,0.02,8.3,13.2,11.0
20081020,3.2,0.0,10.8,13.0,11.9
20081021,3.6,0.29,10.5,14.0,12.0
20081022,2.7,0.0,7.9,11.3,9.4
20081023,2.5,0.0,6.0,12.4,9.1
20081024,2.9,0.61,9.4,10.6,9.9
20081025,2.3,0.09,4.8,12.4,8.4
20081026,3.7,1.37,9.5,11.1,10.6
20081027,2.5,0.31,6.9,11.3,8.5
20081028,2.7,0.28,3.8,10.5,7.0
20081029,0.8,0.0,2.5,8.8,4.3
20081030,2.7,0.66,-1.1,4.7,2.8
20081031,2.9,0.0,3.3,8.8,5.5
20081101,1.1,0.0,-2.0,5.1,1.9
20081102,1.4,0.0,3.3,8.9,6.5
20081103,1.9,0.0,5.7,13.2,8.2
20081104,1.5,0.09,5.3,9.0,8.2
20081105,4.4,0.0,6.2,8.7,6.9
20081106,6.8,0.0,6.2,10.7,9.2
20081107,3.6,0.13,7.1,9.5,8.3
20081108,1.3,0.0,7.5,12.2,9.4
20081109,3.5,0.14,7.4,10.3,8.6
20081110,4.9,0.85,7.3,11.2,9.4
20081111,3.6,0.36,8.7,13.1,10.1
20081112,3.8,0.0,7.8,10.1,9.0
20081113,3.3,0.03,6.5,9.7,7.9
20081114,4.4,0.4,7.2,11.2,9.4
20081115,5.3,0.13,10.1,11.6,10.6
20081116,5.8,0.1,4.5,10.1,6.8
20081117,2.0,0.0,-1.2,8.0,2.8
20081118,4.9,0.68,1.5,7.4,5.7
20081119,5.0,0.21,3.6,9.4,6.8
20081120,6.7,0.36,4.8,10.0,7.0
20081121,4.0,0.66,-1.6,5.9,0.3
20081122,3.2,0.0,-2.3,1.6,-0.4
20081123,1.3,0.0,-5.2,1.1,-2.5
20081124,2.7,0.02,-8.2,3.1,-0.6
20081125,2.5,0.0,-1.6,2.2,0.9
20081126,5.2,0.04,-3.6,8.9,5.8
20081127,3.9,0.03,6.9,9.0,7.6
20081128,2.7,0.0,4.6,7.3,5.9
20081129,2.7,0.38,1.6,4.6,3.1
20081130,1.7,0.16,2.4,4.7,3.6
20081201,2.5,0.49,2.1,4.9,4.2
20081202,4.7,1.72,3.6,4.9,4.1
20081203,1.6,1.45,0.1,4.8,1.5
20081204,3.2,0.73,0.1,2.8,2.0
20081205,1.5,0.04,2.7,5.8,4.7
20081206,0.7,0.04,3.5,5.7,4.7
20081207,1.4,0.04,0.1,4.8,1.8
20081208,2.8,0.04,-1.7,6.1,4.7
20081209,1.5,0.91,3.6,6.4,4.8
20081210,0.6,0.09,1.1,4.5,2.5
20081211,1.7,0.51,-2.7,1.9,-0.7
20081212,1.1,0.0,0.1,2.9,1.4
20081213,4.3,0.0,-1.4,4.2,1.5
20081214,5.5,0.0,3.0,4.9,3.8
20081215,2.8,0.0,2.2,3.3,2.5
20081216,0.9,0.01,2.6,4.1,3.5
20081217,1.2,0.0,3.4,5.3,4.3
20081218,2.5,0.05,2.9,4.4,3.7
20081219,3.2,0.58,4.0,6.4,4.9
20081220,6.8,0.04,2.7,7.8,6.0
20081221,5.7,0.4,4.0,7.6,5.3
20081222,7.5,0.0,5.9,8.2,7.1
20081223,3.2,0.15,-1.2,6.9,2.8
20081224,2.0,0.03,-1.5,6.2,4.3
20081225,1.0,0.0,-1.7,3.3,-0.4
20081226,0.2,0.0,-5.8,-0.2,-3.3
20081227,1.0,0.0,-2.9,3.1,1.4
20081228,1.0,0.0,-3.4,1.9,-2.1
20081229,0.6,0.0,-4.7,1.1,-1.4
20081230,0.9,0.0,-4.2,0.5,-2.3
20081231,0.3,0.0,-7.9,-0.7,-4.3
20090101,0.8,0.0,-6.6,0.9,-3.3
20090102,1.5,0.0,-10.2,0.3,-4.7
20090103,4.1,0.21,-2.6,3.5,1.4
20090104,2.0,0.0,-6.5,2.6,-4.4
20090105,0.8,0.0,-10.2,-4.6,-8.3
20090106,5.3,0.0,-10.9,1.3,-1.1
20090107,3.4,0.0,-2.3,1.8,-0.4
20090108,4.5,0.0,-9.5,2.3,-1.5
20090109,4.4,0.0,2.0,4.6,3.8
20090110,2.1,0.0,2.2,3.9,2.8
20090111,4.0,0.02,-0.6,2.5,1.0
20090112,4.1,0.14,2.2,3.9,3.4
20090113,3.4,0.13,2.1,3.9,3.2
20090114,1.2,0.06,2.6,3.7,3.0
20090115,1.5,0.0,-2.9,3.8,0.4
20090116,2.7,0.0,-6.0,-0.4,-2.6
20090117,5.2,0.02,-1.0,0.6,0.0
20090118,4.6,0.83,0.1,2.7,1.6
20090119,4.5,0.44,1.5,3.7,2.3
20090120,2.5,0.0,-0.4,5.0,2.6
20090121,1.2,0.0,-0.2,3.2,0.9
20090122,3.0,0.25,-0.4,2.2,0.7
20090123,7.4,0.16,0.3,2.4,1.3
20090124,2.3,0.07,2.2,3.5,2.9
20090125,1.5,0.0,1.5,3.8,2.9
20090126,1.0,0.0,1.1,2.7,1.7
20090127,1.2,0.0,-1.1,2.8,0.8
20090128,1.1,0.0,0.2,1.9,0.9
20090129,0.5,0.0,-2.7,0.5,-1.3
20090130,0.8,0.02,-2.6,1.8,0.6
20090131,2.3,0.0,-0.5,1.6,0.5
20090201,5.0,0.03,-3.8,0.7,-1.2
20090202,6.6,0.0,-2.2,0.8,-0.1
20090203,5.8,0.0,-0.2,1.1,0.6
20090204,2.3,0.22,-0.8,0.8,-0.1
20090205,2.0,0.67,0.4,2.3,1.5
20090206,1.5,0.0,0.9,4.6,3.1
20090207,2.0,0.56,0.5,3.3,2.1
20090208,3.7,0.0,0.4,3.9,2.0
20090209,2.5,0.0,0.5,1.8,0.9
20090210,4.5,0.51,0.0,3.0,1.1
20090211,3.6,0.0,-0.5,0.9,0.1
20090212,3.6,0.0,-1.5,0.5,-0.7
20090213,0.9,0.0,-9.1,-0.3,-5.0
20090214,2.2,0.0,-8.5,1.1,-3.3
20090215,0.9,0.03,-5.1,1.8,-0.9
20090216,1.3,0.09,-2.4,0.3,-1.3
20090217,0.9,0.15,-9.6,-0.6,-5.6
20090218,0.6,0.2,-12.4,-2.6,-7.2
20090219,0.8,0.14,-5.5,-2.5,-3.9
20090220,0.8,0.07,-3.1,0.2,-1.4
20090221,1.5,0.88,-2.4,1.6,-0.5
20090222,4.7,0.06,-1.1,5.7,3.4
20090223,3.3,0.0,0.7,4.4,1.9
20090224,1.5,0.0,-3.0,3.4,0.7
20090225,4.2,0.07,1.2,6.7,4.4
20090226,5.1,0.1,3.4,6.1,4.0
20090227,3.0,0.0,1.1,6.3,3.4
20090228,1.5,0.0,-2.7,4.9,0.2
20090301,4.4,0.0,0.8,4.2,2.7
20090302,3.7,0.33,2.1,4.4,3.2
20090303,2.6,0.0,2.7,6.6,4.0
20090304,5.2,0.0,2.5,5.7,3.9
20090305,5.4,0.0,3.6,6.3,4.5
20090306,5.0,0.0,2.2,4.1,2.9
20090307,1.0,0.0,1.8,3.6,2.7
20090308,2.3,0.4,0.9,5.0,2.9
20090309,1.9,0.11,-1.8,5.9,2.5
20090310,1.6,0.09,1.6,6.9,3.9
20090311,2.7,0.04,1.0,5.4,3.4
20090312,2.8,0.85,-5.6,2.9,-1.1
20090313,1.2,0.03,0.3,4.8,2.8
20090314,1.5,0.27,1.3,8.4,4.6
20090315,2.1,0.01,4.7,7.3,5.6
20090316,2.4,0.28,1.6,6.2,4.4
20090317,6.5,0.0,4.9,8.6,6.4
20090318,3.8,0.0,3.3,9.4,5.9
20090319,1.5,0.0,-2.2,9.5,3.4
20090320,1.2,0.0,-4.8,5.6,1.0
20090321,4.0,0.0,1.2,4.6,3.1
20090322,4.5,0.05,3.9,7.0,5.3
20090323,4.5,0.03,3.3,6.8,4.1
20090324,3.4,0.0,-2.0,3.7,0.5
20090325,2.4,0.0,-7.8,1.5,-2.1
20090326,4.1,1.04,-7.0,4.6,-0.1
20090327,4.2,0.02,1.3,8.4,4.8
20090328,3.0,0.0,3.2,8.7,5.4
20090329,1.4,0.0,2.9,10.7,5.6
20090330,2.0,0.0,-0.1,7.7,3.5
20090331,3.7,0.0,3.4,11.5,7.6
20090401,1.1,0.0,5.0,11.3,7.1
20090402,1.5,0.0,-1.0,12.4,5.8
20090403,1.0,0.0,-2.9,15.6,6.8
20090404,1.5,0.0,-1.7,17.9,8.2
20090405,3.1,0.0,7.2,11.9,8.5
20090406,1.1,0.0,-0.2,12.5,7.0
20090407,5.0,0.42,3.7,15.3,9.6
20090408,2.2,0.48,5.8,13.6,9.2
20090409,1.8,0.0,7.0,14.6,10.2
20090410,3.2,0.0,1.6,14.3,8.9
20090411,4.6,0.0,6.2,15.3,9.9
20090412,2.6,0.0,3.1,14.9,8.8
20090413,2.2,0.0,1.7,15.1,9.1
20090414,1.9,0.0,3.6,16.5,10.7
20090415,5.5,0.0,5.6,15.0,9.8
20090416,5.8,0.0,3.7,13.1,7.7
20090417,3.1,0.0,1.4,14.3,8.2
20090418,2.8,0.0,-0.3,14.7,7.7
20090419,1.9,0.0,0.7,10.5,5.5
20090420,1.4,0.0,-1.0,15.6,8.7
20090421,3.0,0.0,3.6,12.2,7.7
20090422,0.9,0.02,-0.7,13.8,7.7
20090423,1.3,0.0,0.3,16.3,9.0
20090424,0.9,0.0,1.5,17.7,11.1
20090425,4.6,0.0,1.6,17.2,11.2
20090426,3.0,0.0,10.7,21.0,15.7
20090427,2.6,0.06,10.6,20.6,15.2
20090428,2.9,0.0,10.2,21.7,15.2
20090429,2.8,0.0,10.9,22.3,16.7
20090430,3.3,0.0,8.2,21.2,14.5
20090501,2.6,0.0,3.6,17.5,10.4
20090502,1.5,0.0,-1.2,16.9,9.3
20090503,1.8,0.22,6.3,17.1,11.6
20090504,4.6,0.24,7.6,14.6,10.5
20090505,3.6,1.04,7.4,13.9,9.7
20090506,5.8,0.17,7.9,13.0,9.7
20090507,4.5,0.05,6.9,15.9,10.8
20090508,3.5,0.28,6.7,18.0,12.5
20090509,3.2,0.0,6.6,16.3,11.9
20090510,3.0,0.0,6.8,17.6,12.9
20090511,2.8,0.0,7.7,14.7,10.7
20090512,2.2,0.0,3.4,16.6,10.8
20090513,0.9,0.01,2.3,16.6,9.2
20090514,1.2,0.0,1.0,15.8,9.2
20090515,2.8,0.0,2.8,15.2,9.8
20090516,2.6,0.27,4.0,11.7,7.7
20090517,3.7,0.09,2.5,14.4,9.4
20090518,1.7,0.19,9.7,19.7,14.3
20090519,1.4,0.53,6.9,20.0,14.2
20090520,2.1,0.0,10.9,19.0,15.1
20090521,1.5,0.76,7.9,19.5,14.2
20090522,4.0,0.4,10.4,17.0,12.1
20090523,3.6,0.0,8.5,17.0,12.7
20090524,0.8,0.15,10.3,17.1,13.0
