DATE,DE_BILT_cloud_cover,DE_BILT_wind_speed,DE_BILT_wind_gust,DE_BILT_humidity,DE_BILT_pressure,DE_BILT_global_radiation,DE_BILT_precipitation,DE_BILT_sunshine,DE_BILT_temp_min,DE_BILT_temp_max,DE_BILT_temp_mean
20030131,4,2.2,8.0,0.76,1.0185,0.55,0.0,4.8,-8.1,-0.7,-3.6
20030201,7,4.5,10.0,0.89,1.016,0.26,0.52,0.8,-6.6,0.5,-2.8
20030202,7,5.0,12.0,0.96,1.003,0.24,1.02,0.5,0.5,4.8,2.8
20030203,5,4.5,13.0,0.81,0.9906,0.54,0.35,4.2,1.2,5.9,3.4
20030204,6,4.2,16.0,0.88,0.9922,0.46,0.62,3.0,-0.8,4.9,2.0
20030205,4,3.3,13.0,0.85,1.0066,0.71,0.09,6.5,-1.4,6.9,2.9
20030206,5,2.5,7.0,0.86,1.0192,0.68,0.0,5.9,-4.4,3.7,0.7
20030207,8,3.2,7.0,0.97,1.02,0.19,0.0,0.0,2.1,6.7,4.5
20030208,8,2.9,6.0,0.98,1.0219,0.2,0.03,0.0,5.8,7.9,6.9
20030209,8,3.4,7.0,0.92,1.0198,0.2,0.0,0.0,3.6,6.6,5.5
20030210,2,2.3,6.0,0.86,1.024,0.89,0.0,8.3,-3.2,5.3,0.9
20030211,7,1.7,4.0,0.99,1.0278,0.21,0.0,0.0,-3.7,0.4,-0.8
20030212,7,2.3,7.0,0.96,1.0304,0.21,0.0,0.0,-4.1,-1.6,-2.7
20030213,1,2.7,7.0,0.76,1.0295,0.97,0.0,8.9,-6.4,1.7,-2.6
20030214,1,3.0,8.0,0.57,1.0314,0.97,0.0,8.7,-6.2,4.0,-1.6
20030215,8,3.8,9.0,0.84,1.0365,0.22,0.0,0.0,-3.0,0.4,-0.7
20030216,3,3.7,9.0,0.66,1.0384,1.0,0.0,8.7,-4.9,1.6,-1.5
20030217,1,3.2,8.0,0.67,1.0386,0.99,0.0,8.4,-7.2,3.4,-2.4
20030218,1,3.1,7.0,0.65,1.0301,1.05,0.0,9.0,-7.1,4.5,-2.1
20030219,1,5.0,12.0,0.7,1.0206,1.06,0.0,9.0,-5.4,5.9,-0.5
20030220,1,3.0,8.0,0.74,1.0166,1.08,0.0,9.0,-4.5,7.1,0.5
20030221,1,2.0,5.0,0.76,1.0226,1.09,0.0,9.0,-5.4,9.7,1.1
20030222,1,3.3,9.0,0.75,1.0256,1.12,0.0,9.2,-4.1,8.9,2.0
20030223,1,3.3,7.0,0.75,1.0274,1.13,0.0,9.1,-0.7,10.8,3.9
20030224,3,2.6,5.0,0.74,1.0273,1.09,0.0,8.4,0.0,13.1,5.6
20030225,1,2.9,9.0,0.66,1.0212,1.18,0.0,9.3,-2.7,11.1,3.4
20030226,3,2.3,5.0,0.63,1.0145,1.18,0.0,9.1,-4.6,11.9,4.7
20030227,6,2.0,6.0,0.7,1.0154,0.99,0.0,6.7,2.2,16.3,8.3
20030228,5,3.0,11.0,0.76,1.0196,0.94,0.31,6.0,2.1,15.0,9.4
20030301,6,3.7,10.0,0.82,1.0159,1.2,0.02,7.6,6.7,12.8,9.7
20030302,8,2.7,8.0,0.9,1.0103,0.57,0.31,1.4,5.7,11.6,8.2
20030303,5,1.5,6.0,0.85,1.0196,0.94,0.0,4.5,2.2,11.3,6.2
20030304,6,4.1,10.0,0.84,1.02,0.89,0.09,3.9,2.0,10.3,6.8
20030305,8,2.9,7.0,0.9,1.0156,0.34,0.03,0.0,8.4,13.0,10.7
20030306,6,3.2,11.0,0.9,1.0147,0.49,0.15,0.6,0.4,10.5,6.5
20030307,6,4.0,13.0,0.87,1.0184,0.75,0.09,2.4,-0.3,9.7,5.3
20030308,8,7.3,16.0,0.82,1.0159,0.69,0.85,1.9,4.9,10.2,8.0
20030309,5,5.4,14.0,0.81,1.0182,1.02,0.06,4.6,7.5,12.2,9.2
20030310,7,5.0,12.0,0.79,1.0211,0.63,0.0,1.3,7.8,12.7,10.2
20030311,8,4.5,11.0,0.91,1.014,0.38,0.72,0.0,7.6,11.0,9.3
20030312,7,4.1,10.0,0.85,1.0251,0.61,0.03,1.1,3.0,9.7,6.9
20030313,1,2.8,8.0,0.81,1.0374,1.65,0.0,10.2,0.4,9.4,4.6
20030314,1,3.3,9.0,0.66,1.0366,1.71,0.0,10.7,-1.8,11.0,4.8
20030315,1,4.0,9.0,0.67,1.0411,1.73,0.0,10.7,0.1,11.4,5.4
20030316,1,2.0,6.0,0.72,1.0422,1.77,0.0,10.9,-2.0,13.8,4.8
20030317,2,2.6,8.0,0.86,1.0364,1.66,0.0,9.6,-3.0,8.5,3.2
20030318,2,2.2,6.0,0.77,1.0343,1.71,0.0,9.9,-1.1,13.4,6.0
20030319,5,2.3,6.0,0.86,1.0307,1.34,0.0,6.2,-2.7,10.2,4.0
20030320,6,1.5,6.0,0.81,1.0279,1.28,0.0,5.5,-0.4,8.1,3.9
20030321,2,4.0,10.0,0.7,1.0266,1.81,0.0,10.3,0.2,10.2,5.2
20030322,1,3.2,8.0,0.52,1.026,1.91,0.0,11.1,-2.2,13.7,5.8
20030323,1,2.3,6.0,0.5,1.0258,1.93,0.0,11.1,-0.2,16.1,7.6
20030324,3,2.8,10.0,0.64,1.0245,1.74,0.0,9.1,0.5,20.3,10.2
20030325,4,1.6,6.0,0.77,1.0233,1.49,0.0,6.7,1.9,16.8,9.7
20030326,1,2.3,7.0,0.67,1.0202,1.95,0.0,10.8,2.2,17.6,9.7
20030327,4,1.6,5.0,0.84,1.0177,1.63,0.0,7.7,1.2,16.3,7.6
20030328,1,3.1,9.0,0.65,1.014,1.94,0.0,10.3,2.8,19.5,12.0
20030329,4,1.5,5.0,0.74,1.013,0.91,0.0,2.0,5.2,17.6,11.2
20030330,4,2.7,8.0,0.84,1.0181,1.84,0.0,9.1,3.4,14.1,7.8
20030331,2,2.2,7.0,0.78,1.0248,1.7,0.0,7.7,0.0,12.6,6.3
20030401,5,4.6,16.0,0.84,1.0102,0.91,1.57,1.8,-0.4,13.2,6.6
20030402,6,5.0,15.0,0.81,1.008,1.51,0.36,5.9,3.5,10.0,5.9
20030403,5,4.1,13.0,0.72,1.0224,1.58,0.0,6.4,-0.2,9.3,4.9
20030404,6,2.7,8.0,0.88,1.0286,0.82,0.0,1.2,-2.4,10.8,5.7
20030405,7,5.0,13.0,0.77,1.0283,1.47,0.0,5.3,5.2,11.6,7.5
20030406,5,3.8,13.0,0.6,1.0275,1.56,0.0,5.9,0.2,9.3,5.0
20030407,1,3.4,9.0,0.49,1.028,2.24,0.0,11.4,-2.5,7.3,2.6
20030408,4,2.9,8.0,0.54,1.0247,1.85,0.0,8.0,-3.4,7.1,2.6
20030409,5,2.5,9.0,0.6,1.0164,1.74,0.04,7.0,-4.4,7.2,2.2
20030410,7,2.2,8.0,0.79,1.0076,1.57,0.0,5.6,-0.4,7.3,2.8
20030411,5,2.5,8.0,0.8,1.0105,1.8,0.01,7.2,-1.8,10.5,4.8
20030412,1,1.9,7.0,0.62,1.0163,2.45,0.0,12.5,-3.3,14.1,6.2
20030413,2,3.7,11.0,0.51,1.0211,2.37,0.0,11.6,-0.8,18.2,10.9
20030414,3,5.5,13.0,0.39,1.0186,2.34,0.0,11.2,7.6,21.2,14.9
20030415,1,4.3,9.0,0.44,1.0213,2.54,0.0,12.8,7.6,24.0,17.4
20030416,1,4.2,10.0,0.43,1.0253,2.47,0.0,12.1,8.4,24.7,17.5
20030417,1,4.6,11.0,0.37,1.0297,2.56,0.0,12.7,10.0,22.5,16.2
20030418,1,5.5,13.0,0.5,1.0289,2.49,0.0,12.0,5.8,18.3,12.4
20030419,6,5.0,12.0,0.69,1.0198,1.39,0.0,3.7,3.9,12.0,8.0
20030420,3,3.7,9.0,0.62,1.0112,2.1,0.0,8.6,4.3,17.3,11.2
20030421,3,2.4,9.0,0.68,1.0125,2.54,0.39,12.0,5.5,23.5,14.5
20030422,3,2.3,7.0,0.74,1.0169,2.31,0.01,10.0,5.0,17.5,11.7
20030423,2,2.7,8.0,0.8,1.0178,2.46,0.0,11.1,1.9,16.8,10.3
20030424,3,1.9,9.0,0.61,1.0164,2.4,0.0,10.5,2.7,22.2,14.5
20030425,6,2.3,9.0,0.68,1.0119,1.16,0.14,2.1,7.8,22.6,16.3
20030426,6,2.7,9.0,0.95,1.0056,0.76,1.19,0.3,7.4,15.0,12.2
20030427,6,5.7,16.0,0.82,1.0072,1.92,0.08,6.7,9.3,16.5,12.2
20030428,7,4.0,12.0,0.8,1.0017,1.18,0.11,2.1,9.5,22.6,15.6
20030429,5,4.3,15.0,0.79,1.0082,2.36,0.3,9.7,7.7,18.1,13.4
20030430,6,3.3,11.0,0.87,1.0077,0.97,0.42,1.0,7.7,15.2,11.9
20030501,5,5.8,16.0,0.77,1.0139,1.92,0.06,6.7,5.8,15.8,11.8
20030502,7,3.6,17.0,0.84,1.0088,1.31,0.92,2.9,5.5,20.1,12.1
20030503,6,5.8,17.0,0.73,1.0164,2.27,0.21,9.0,9.0,15.3,12.1
20030504,2,3.6,11.0,0.61,1.0153,2.79,0.0,12.7,6.7,23.6,15.8
20030505,8,2.0,7.0,0.9,1.0128,0.69,0.73,0.0,10.5,16.8,14.0
20030506,6,1.7,7.0,0.82,1.0217,1.38,0.36,3.1,3.8,16.2,11.0
20030507,2,1.4,5.0,0.75,1.0242,2.45,0.0,10.0,2.3,18.8,11.2
20030508,4,2.0,8.0,0.8,1.0186,2.08,0.08,7.4,3.7,19.4,12.0
20030509,7,1.3,4.0,0.8,1.018,1.17,0.0,1.9,7.3,16.1,11.5
20030510,3,2.1,7.0,0.73,1.0201,2.69,0.0,11.5,4.2,17.6,11.4
20030511,6,2.5,9.0,0.74,1.0189,2.12,0.1,7.5,6.4,19.6,13.8
20030512,7,3.5,11.0,0.89,1.0148,1.28,1.15,2.4,8.5,15.9,11.2
20030513,5,3.8,12.0,0.76,1.0139,2.58,0.2,10.5,6.2,14.0,9.9
20030514,6,3.5,13.0,0.82,1.0182,1.85,0.1,5.6,5.9,13.9,9.5
20030515,6,2.0,7.0,0.76,1.0228,1.98,0.2,6.4,4.1,15.0,9.7
20030516,2,1.9,6.0,0.7,1.0162,2.25,0.0,8.1,1.8,17.3,11.5
20030517,7,3.2,13.0,0.79,1.0089,1.44,0.24,3.1,9.7,19.2,13.8
20030518,7,4.3,11.0,0.83,1.0102,1.59,0.32,3.9,11.0,18.9,14.1
20030519,7,3.8,12.0,0.88,1.0091,1.03,0.34,1.0,10.5,15.6,12.8
20030520,6,5.0,14.0,0.88,1.0125,1.58,2.24,3.8,8.6,14.7,10.7
20030521,8,3.4,10.0,0.8,1.0203,1.58,0.28,3.8,9.9,16.2,12.8
20030522,8,3.8,11.0,0.91,1.0191,0.92,0.3,0.5,10.8,16.3,13.5
20030523,8,4.1,11.0,0.94,1.0118,0.75,0.94,0.0,11.3,15.3,12.9
20030524,8,1.1,4.0,0.92,1.0077,0.76,0.24,0.0,9.3,14.8,12.4
20030525,7,2.3,8.0,0.91,1.0141,1.36,0.18,2.5,5.6,15.0,12.1
20030526,2,1.7,6.0,0.77,1.0233,2.91,0.0,12.2,4.7,20.2,13.3
20030527,2,2.1,6.0,0.69,1.026,2.42,0.0,8.8,6.3,21.1,15.4
20030528,2,2.4,8.0,0.64,1.0235,2.45,0.0,9.0,9.1,23.7,17.3
20030529,1,2.3,9.0,0.65,1.0185,2.67,0.0,10.4,10.2,25.9,19.1
20030530,1,2.1,6.0,0.68,1.0146,3.22,0.0,14.3,12.4,27.5,20.6
20030531,0,2.4,7.0,0.72,1.0134,3.01,0.0,12.7,13.3,25.1,19.3
20030601,0,2.0,8.0,0.68,1.0113,2.88,0.0,11.5,11.6,28.1,21.4
20030602,4,2.8,15.0,0.78,1.0094,2.19,1.08,6.6,12.5,27.2,20.3
20030603,3,2.1,7.0,0.8,1.0129,1.95,0.0,5.1,11.0,24.5,19.4
20030604,2,3.3,16.0,0.8,1.0118,2.67,0.35,9.8,14.4,28.9,21.1
20030605,2,2.3,8.0,0.78,1.0193,2.38,0.0,7.8,9.1,21.0,15.8
20030606,2,2.2,8.0,0.68,1.0202,3.03,0.0,12.5,7.9,25.0,18.0
20030607,2,2.3,9.0,0.73,1.0171,2.7,0.0,10.0,12.0,26.5,19.3
20030608,3,3.3,14.0,0.81,1.0122,2.16,0.75,6.3,12.6,25.4,17.4
20030609,2,3.2,10.0,0.7,1.0188,3.23,0.0,14.0,12.1,20.9,16.0
20030610,5,3.1,8.0,0.78,1.0138,1.51,0.77,2.6,11.4,25.4,18.8
20030611,2,3.8,12.0,0.72,1.0194,3.05,0.0,12.5,10.3,22.3,17.4
20030612,3,1.8,7.0,0.8,1.0199,2.2,0.0,6.5,9.4,23.3,16.5
20030613,1,2.4,8.0,0.68,1.0232,3.2,0.0,13.7,8.4,23.6,17.5
20030614,4,3.0,8.0,0.66,1.0221,2.22,0.0,6.6,12.0,21.4,16.9
20030615,0,2.3,7.0,0.69,1.0208,3.28,0.0,14.3,9.2,22.6,16.9
20030616,1,1.6,6.0,0.69,1.0171,3.13,0.0,13.1,8.7,25.0,17.7
20030617,3,2.0,7.0,0.75,1.0128,2.03,0.13,5.4,11.3,25.4,18.9
20030618,6,3.8,11.0,0.72,1.0174,2.08,0.0,5.7,15.2,23.2,19.0
20030619,8,4.5,13.0,0.82,1.0189,0.88,0.02,0.2,16.0,20.8,18.3
20030620,3,3.9,12.0,0.68,1.0201,2.91,0.0,11.4,8.0,18.5,14.7
20030621,3,2.5,9.0,0.71,1.0195,2.95,0.0,11.7,7.0,19.7,14.4
20030622,5,2.5,7.0,0.66,1.0117,1.93,0.01,4.8,8.9,25.3,18.7
20030623,6,3.5,16.0,0.77,1.008,2.09,0.02,5.8,14.1,26.5,19.3
20030624,4,2.8,8.0,0.71,1.0193,2.24,0.0,6.7,9.1,20.2,16.1
20030625,2,2.6,8.0,0.74,1.0223,2.83,0.0,10.8,7.0,21.1,15.6
20030626,0,3.3,8.0,0.63,1.0176,3.35,0.0,14.9,10.1,25.0,17.8
20030627,2,2.5,7.0,0.6,1.0148,2.74,0.0,10.2,12.7,27.5,20.8
20030628,6,2.5,7.0,0.79,1.0145,1.85,0.0,4.4,9.8,22.5,17.5
20030629,4,1.8,7.0,0.68,1.0105,2.47,0.0,8.3,8.7,23.6,17.2
20030630,7,2.5,8.0,0.82,1.0042,0.91,0.33,0.3,14.0,19.7,16.5
20030701,6,3.8,11.0,0.84,0.9993,2.08,0.41,5.8,13.1,21.9,16.6
20030702,6,4.3,11.0,0.86,1.0017,1.26,0.57,1.5,12.5,18.1,15.3
20030703,7,4.1,11.0,0.83,1.0076,1.6,0.51,3.1,12.5,20.2,16.1
20030704,8,3.6,10.0,0.86,1.013,0.87,0.07,0.2,13.9,17.0,15.1
20030705,8,2.9,8.0,0.83,1.0166,0.91,0.0,0.3,13.5,18.7,15.4
20030706,7,1.0,4.0,0.8,1.0214,0.86,0.0,0.2,10.6,18.7,15.5
20030707,4,1.2,6.0,0.75,1.0227,1.97,0.0,5.2,10.0,23.1,16.7
20030708,5,1.6,8.0,0.79,1.0212,1.67,0.15,3.5,9.1,23.1,17.2
20030709,3,2.2,8.0,0.76,1.0209,2.75,0.0,10.5,10.3,23.1,18.1
20030710,1,1.8,5.0,0.68,1.0196,3.23,0.0,14.3,8.6,26.1,19.2
20030711,3,3.2,10.0,0.73,1.0183,2.46,0.0,8.5,10.3,25.9,19.0
20030712,2,2.2,8.0,0.72,1.0222,2.76,0.0,10.7,9.6,22.2,16.4
20030713,1,2.5,7.0,0.66,1.021,3.28,0.0,14.8,8.0,25.1,18.4
20030714,0,4.0,9.0,0.54,1.0162,3.31,0.0,15.1,13.6,27.8,21.6
20030715,0,4.3,12.0,0.45,1.0112,3.26,0.0,14.8,16.1,31.2,24.9
20030716,2,4.3,13.0,0.53,1.0071,2.7,0.0,10.4,18.9,34.3,25.6
20030717,7,4.0,12.0,0.87,1.0147,0.92,0.85,0.4,16.6,20.3,17.8
20030718,5,3.3,11.0,0.79,1.0208,1.91,0.03,5.1,14.3,25.0,19.6
20030719,0,2.4,7.0,0.59,1.0186,3.16,0.0,14.2,12.8,31.1,23.6
20030720,4,2.6,10.0,0.68,1.0135,2.14,0.02,6.6,13.8,30.7,21.5
20030721,2,2.1,7.0,0.68,1.0156,2.91,0.0,12.3,11.5,28.1,20.1
20030722,3,2.8,10.0,0.73,1.0186,2.59,0.0,9.9,12.3,25.2,18.8
20030723,5,2.2,8.0,0.72,1.0172,2.34,0.0,8.1,11.5,26.3,19.6
20030724,5,2.6,10.0,0.79,1.0136,1.55,0.01,3.2,12.4,23.7,18.1
20030725,6,3.1,10.0,0.76,1.0109,1.75,0.17,4.4,14.0,24.6,18.8
20030726,7,3.4,10.0,0.76,1.0088,1.7,0.0,4.1,15.6,23.9,19.5
20030727,6,3.6,13.0,0.82,1.0095,2.01,0.06,6.1,12.5,22.8,19.1
20030728,3,2.4,9.0,0.74,1.0208,2.58,0.03,10.2,10.6,24.1,17.5
20030729,5,2.5,8.0,0.64,1.0219,2.06,0.0,6.5,10.8,27.1,20.3
20030730,6,2.4,8.0,0.79,1.0157,1.58,0.1,3.6,13.4,24.7,19.3
20030731,1,1.7,7.0,0.73,1.0176,2.8,0.0,12.1,10.3,26.9,19.2
20030801,4,2.2,8.0,0.72,1.0194,2.37,0.0,8.9,12.7,28.3,20.7
20030802,4,1.8,8.0,0.79,1.021,1.98,0.0,6.2,14.8,26.7,20.6
20030803,1,2.1,7.0,0.75,1.0228,2.68,0.0,11.4,12.3,26.9,20.6
20030804,0,2.5,9.0,0.67,1.0247,2.89,0.0,13.2,13.4,29.7,22.2
20030805,0,2.7,7.0,0.63,1.0248,2.85,0.0,13.0,14.6,30.8,22.9
20030806,2,2.7,8.0,0.55,1.0222,2.42,0.0,9.6,15.8,33.9,25.5
20030807,1,2.1,6.0,0.62,1.0192,2.74,0.0,12.3,17.0,35.0,25.7
20030808,3,2.3,7.0,0.83,1.0188,2.48,0.0,10.3,17.8,30.9,22.5
20030809,4,2.3,6.0,0.86,1.0189,2.29,0.0,8.9,16.2,26.5,20.6
20030810,3,1.3,5.0,0.78,1.0178,2.3,0.0,9.0,16.3,30.4,22.2
20030811,3,1.7,5.0,0.73,1.0193,2.04,0.0,7.2,15.1,31.5,23.5
20030812,2,2.7,9.0,0.71,1.0187,2.44,0.0,10.3,18.5,33.8,25.4
20030813,4,2.5,9.0,0.78,1.0194,2.09,0.0,7.7,14.4,26.1,20.5
20030814,4,2.8,10.0,0.68,1.0173,2.44,0.0,10.5,12.7,22.7,18.1
20030815,1,2.6,8.0,0.72,1.0183,2.64,0.0,12.3,9.5,22.8,16.6
20030816,3,2.0,7.0,0.68,1.0193,2.15,0.0,8.4,7.6,23.3,16.8
20030817,6,3.0,9.0,0.71,1.0161,0.89,0.01,0.8,11.6,21.9,17.7
20030818,3,2.6,9.0,0.8,1.0134,1.53,0.05,4.2,12.6,23.9,19.5
20030819,5,2.9,9.0,0.71,1.0191,1.93,0.0,7.0,10.0,23.3,17.9
20030820,3,1.8,7.0,0.71,1.0203,2.13,0.0,8.7,9.6,24.0,16.8
20030821,1,3.0,10.0,0.72,1.0167,1.84,0.0,6.5,8.0,24.7,16.8
20030822,7,3.5,9.0,0.85,1.016,0.57,0.0,0.0,13.3,21.7,18.5
20030823,4,2.9,9.0,0.79,1.0194,1.9,0.0,7.2,8.9,24.8,19.0
20030824,8,2.0,6.0,0.78,1.0212,0.67,0.0,0.2,8.4,20.1,16.6
20030825,4,2.7,8.0,0.68,1.0182,2.09,0.0,8.9,14.1,23.9,18.7
20030826,5,2.3,7.0,0.78,1.0157,1.92,0.0,7.6,12.4,23.3,17.7
20030827,8,2.0,8.0,0.72,1.0134,0.83,0.0,0.8,12.8,20.9,16.3
20030828,8,1.4,7.0,0.8,1.0084,0.74,0.14,0.5,11.9,20.8,15.5
20030829,7,2.5,7.0,0.91,1.0038,0.68,0.55,0.3,11.4,16.8,13.9
20030830,3,2.9,11.0,0.77,1.0123,2.12,0.0,9.8,8.7,20.1,14.5
20030831,5,2.5,10.0,0.82,1.0179,1.5,0.17,4.9,8.7,18.1,13.1
20030901,6,2.5,11.0,0.81,1.0199,1.65,0.11,6.8,7.8,18.8,13.0
20030902,5,1.5,7.0,0.79,1.0264,1.2,0.02,3.5,6.3,19.3,13.0
20030903,2,1.3,6.0,0.79,1.0306,1.82,0.0,8.5,4.4,21.9,13.4
20030904,1,1.4,5.0,0.78,1.0292,1.55,0.0,6.3,5.9,22.5,14.4
20030905,2,2.6,9.0,0.67,1.0201,1.71,0.0,7.8,9.2,25.0,17.1
20030906,7,2.4,10.0,0.85,1.0155,0.6,0.17,0.3,11.7,21.4,16.9
20030907,6,1.6,4.0,0.89,1.015,0.65,0.0,0.5,10.0,19.6,14.5
20030908,4,1.6,8.0,0.84,1.0086,1.36,0.0,5.2,9.1,20.2,13.7
20030909,5,2.0,9.0,0.85,1.0119,1.25,0.3,4.4,8.1,20.1,13.3
20030910,6,2.1,7.0,0.97,1.0121,0.69,1.35,0.8,8.2,13.0,11.0
20030911,4,2.7,10.0,0.83,1.0185,1.37,0.0,5.6,7.3,19.4,14.1
20030912,4,1.7,8.0,0.93,1.0272,0.63,0.01,0.6,7.7,17.8,12.9
20030913,1,1.3,6.0,0.8,1.0327,1.88,0.0,10.6,4.5,20.5,12.2
20030914,0,1.5,6.0,0.77,1.0318,1.97,0.0,11.7,4.3,21.6,12.8
20030915,2,1.0,5.0,0.8,1.0266,1.55,0.0,7.7,5.0,23.7,14.6
20030916,1,1.3,5.0,0.8,1.0241,1.73,0.0,9.6,7.4,24.8,15.5
20030917,1,1.5,6.0,0.77,1.022,1.76,0.0,10.1,7.9,25.3,15.9
20030918,0,2.8,9.0,0.73,1.0171,1.74,0.0,10.1,9.1,28.6,18.3
20030919,1,2.1,8.0,0.86,1.0178,1.38,0.0,6.6,12.0,24.4,17.2
20030920,2,1.6,5.0,0.82,1.0192,1.56,0.0,8.6,10.0,27.4,17.7
20030921,1,2.0,8.0,0.75,1.0178,1.64,0.0,9.6,13.9,24.9,19.0
20030922,3,4.4,15.0,0.71,1.0061,1.62,1.45,9.5,11.0,26.1,18.8
20030923,5,2.3,15.0,0.9,1.0163,1.07,1.2,4.3,6.2,14.0,9.9
20030924,1,1.0,4.0,0.84,1.0314,1.28,0.0,6.4,3.6,15.8,8.7
20030925,0,2.4,9.0,0.75,1.0275,1.63,0.0,10.2,2.4,18.8,10.5
20030926,4,2.3,8.0,0.77,1.0183,1.25,0.04,6.4,4.0,18.5,12.6
20030927,4,1.4,4.0,0.8,1.0188,1.19,0.0,5.9,7.4,18.1,12.3
20030928,8,2.2,6.0,0.89,1.0103,0.57,0.46,0.9,8.3,13.7,11.6
20030929,4,2.3,12.0,0.86,1.013,1.17,0.05,6.0,5.0,16.4,11.3
20030930,1,2.6,6.0,0.82,1.0151,1.49,0.0,9.6,4.7,17.4,11.4
20031001,5,2.5,7.0,0.83,1.0099,1.01,0.38,4.7,7.5,17.3,12.3
20031002,8,1.5,4.0,0.9,1.0118,0.63,0.0,1.5,11.3,17.1,14.2
20031003,6,1.8,6.0,0.88,1.0067,0.72,0.08,2.3,11.2,18.4,14.6
20031004,6,2.3,13.0,0.9,1.006,0.88,0.36,3.8,7.2,14.7,10.1
20031005,3,2.5,10.0,0.86,1.0109,1.3,0.34,8.4,2.4,14.0,8.1
20031006,7,4.8,14.0,0.87,1.0044,0.63,1.29,1.8,4.9,14.7,9.2
20031007,7,4.6,17.0,0.87,1.0003,0.63,2.28,1.8,6.1,10.9,8.8
20031008,6,4.0,13.0,0.88,1.0092,0.32,1.71,0.0,9.5,14.2,11.2
20031009,6,3.0,9.0,0.88,1.0147,0.43,0.03,0.5,6.5,15.4,12.3
20031010,6,4.0,14.0,0.86,1.0156,0.95,0.1,5.2,7.6,16.8,13.1
20031011,7,1.9,8.0,0.84,1.0231,0.4,0.0,0.4,5.4,14.2,10.3
20031012,1,2.3,7.0,0.8,1.027,1.24,0.0,9.1,1.6,15.1,8.4
20031013,4,4.2,10.0,0.74,1.026,0.98,0.0,6.0,4.8,13.4,9.1
20031014,0,4.9,11.0,0.71,1.0299,1.18,0.0,8.8,5.0,12.5,8.3
20031015,0,4.2,9.0,0.73,1.0327,1.23,0.0,9.7,2.9,12.9,7.3
20031016,0,3.7,8.0,0.76,1.0323,1.22,0.0,9.7,3.0,12.6,7.2
20031017,0,4.1,9.0,0.73,1.0268,1.19,0.0,9.5,2.7,12.3,6.5
20031018,0,2.9,7.0,0.78,1.0186,1.16,0.0,9.4,-0.5,12.1,5.3
20031019,1,2.6,8.0,0.81,1.0108,1.03,0.0,7.8,0.0,12.7,5.6
20031020,6,2.9,9.0,0.89,1.0051,0.77,0.0,4.6,2.0,10.8,6.4
20031021,8,2.1,5.0,0.88,1.0097,0.25,0.0,0.0,2.4,8.0,5.8
20031022,5,3.7,9.0,0.87,1.0136,0.77,0.05,4.8,2.3,10.4,5.4
20031023,0,4.0,12.0,0.76,1.018,1.07,0.0,9.2,-5.3,7.5,1.8
20031024,5,1.8,7.0,0.93,1.0184,0.49,0.21,1.9,-5.9,5.3,-0.2
20031025,6,2.9,10.0,0.94,1.0153,0.63,0.91,3.5,-3.0,10.7,4.9
20031026,4,2.4,7.0,0.92,1.0135,0.63,0.06,3.6,-1.6,11.8,5.1
20031027,0,1.0,3.0,0.85,1.0219,0.98,0.0,8.8,-4.8,7.8,0.5
20031028,3,1.6,5.0,0.96,1.0151,0.64,0.0,4.0,-3.4,7.7,0.1
20031029,3,3.1,9.0,0.83,0.9973,0.76,0.0,5.8,-3.0,9.2,4.0
20031030,7,3.2,7.0,0.91,0.9886,0.3,0.04,0.5,4.7,11.4,7.3
20031031,7,3.5,10.0,0.92,0.9815,0.32,0.59,0.7,4.7,11.6,8.4
20031101,7,2.9,8.0,0.94,0.9917,0.28,0.07,0.4,7.5,12.0,9.3
20031102,6,5.7,15.0,0.9,0.9986,0.29,0.28,0.5,5.9,11.9,9.3
20031103,5,5.7,17.0,0.82,1.0054,0.37,0.18,1.3,9.0,13.3,11.2
20031104,4,2.9,7.0,0.88,1.0279,0.68,0.0,5.5,4.2,13.2,9.2
20031105,3,3.4,8.0,0.81,1.0298,0.73,0.0,6.6,7.4,14.5,10.0
20031106,0,2.1,6.0,0.84,1.0302,0.82,0.0,8.2,2.9,14.0,7.3
20031107,2,4.8,11.0,0.79,1.0325,0.8,0.0,8.2,2.4,11.2,6.1
20031108,3,4.8,13.0,0.79,1.024,0.72,0.0,7.0,3.3,10.1,6.6
20031109,3,2.8,6.0,0.81,1.022,0.63,0.0,5.6,1.4,11.2,7.3
20031110,6,2.1,6.0,0.81,1.024,0.42,0.0,2.5,3.8,14.7,8.8
20031111,5,3.2,7.0,0.94,1.023,0.17,0.0,0.0,1.0,5.3,3.4
20031112,5,2.9,7.0,0.87,1.0191,0.35,0.06,1.7,0.2,8.0,4.9
20031113,5,2.8,7.0,0.93,1.0244,0.59,0.02,5.5,4.5,13.5,9.4
20031114,6,4.6,10.0,0.88,1.0162,0.21,0.0,0.3,5.5,8.7,7.3
20031115,5,4.3,12.0,0.89,1.0124,0.3,0.02,1.2,4.5,11.5,8.3
20031116,7,1.5,6.0,0.98,1.0142,0.16,0.5,0.0,3.5,7.2,5.9
20031117,7,4.8,13.0,0.92,1.0193,0.22,0.12,0.5,4.7,9.2,8.2
20031118,8,4.4,11.0,0.96,1.0196,0.15,0.09,0.0,8.8,13.0,11.8
20031119,8,5.2,15.0,0.92,1.02,0.15,0.0,0.0,11.7,13.4,12.3
20031120,8,4.1,10.0,0.92,1.0147,0.15,0.03,0.0,8.4,11.9,10.1
